Code Number,Code Name,Paper Name,URL,Reason
145,Genomic code,"Bernardi, G. (2019). “The Genomic Code: A Pervasive Encoding/Molding of Chromatin Structures and a Solution of the “Non-Coding DNA” Mystery.” BioEssays 41(12): 1900106.",https://onlinelibrary.wiley.com/doi/10.1002/bies.201900106,no working OA PDF (paywalled or links unreachable)
145,Genomic code,"Dinh, T. T., Xiang, M., Rajaraman, A., Wang, Y., Salazar, N., Roper, W., . . . Butcher, E. C. (2022). An NKX-COUP-TFII genomic code for mucosal vascular addressins and organ morphogenesis. bioRxiv, 2022.2002.2017.480956.",https://doi.org/10.1101/2022.02.17.480956,no working OA PDF (paywalled or links unreachable)
145,Genomic code,"Anastasiadi, D., & Wellenreuther, M. (2023). A conserved genomic code underpins animal DNA methylation patterns. Trends in Ecology & Evolution, 38(11), 1016-1018.",https://doi.org/10.1016/j.tree.2023.08.010,no working OA PDF (paywalled or links unreachable)
145,Genomic code,"Wander, S. A., & Bardia, A. (2024). Cracking the Genomic Code of CDK4/6 Inhibitor Resistance. Clinical Cancer Research, 30(10), 2008-2010.",https://doi.org/10.1158/1078-0432.Ccr-23-3413,no working OA PDF (paywalled or links unreachable)
145,Genomic code,"Cheng, S., Wei, Y., Zhou, Y., Xu, Z., Wright, D. N., Liu, J., & Peng, Y. (2025). Deciphering genomic codes using advanced natural language processing techniques: a scoping review. Journal of the American Medical Informatics Association, 32(4), 761-772.",https://doi.org/10.1093/jamia/ocaf029,no working OA PDF (paywalled or links unreachable)
145,Genomic code,"Meralli, Sameer (2025). Adaptive Archaic Introgression and Phenotypic Modulation: A New Framework to Deciphering the Genomic Code of Denisovan-derived Haplotypes in Modern Humans",http://dx.doi.org/10.2139/ssrn.5730242,no working OA PDF (paywalled or links unreachable)
147,Gli code,"Ruiz i Altaba, A. (2011). ""Hedgehog signaling and the Gli code in stem cells, cancer, and metastases."" Sci Signal 4(200): pt9.",https://www.science.org/doi/10.1126/scisignal.2002540,no working OA PDF (paywalled or links unreachable)
148,Glioma code,"Lowenstein, P. R., G. J. Baker and M. G. Castro (2014). “Cracking the glioma-NK inhibitory code: toward successful innate immunotherapy.” Oncoimmunology 3(11): e965573.",https://www.tandfonline.com/doi/full/10.4161/21624011.2014.965573,no working OA PDF (paywalled or links unreachable)
149,Glycomic code,"Jones, C. J., & Larive, C. K. (2011). Cracking the glycan sequence code. Nat Chem Biol, 7(11), 758-759.",https://doi.org/10.1038/nchembio.696,no working OA PDF (paywalled or links unreachable)
149,Glycomic code,"Gupta, G. and A. Surolia (2012). Glycomics: An Overview of the Complex Glycocode. Biochemical Roles of Eukaryotic Cell Surface Macromolecules, New York, NY, Springer New York.",https://link.springer.com/chapter/10.1007/978-1-4614-3381-1_1,no working OA PDF (paywalled or links unreachable)
149,Glycomic code,"Buckeridge, M. S. and A. P. de Souza (2014). “Breaking the “Glycomic Code” of Cell Wall Polysaccharides May Improve Second-Generation Bioenergy Production from Biomass.” BioEnergy Research 7(4): 1065-1073.",https://link.springer.com/article/10.1007/s12155-014-9460-6,no working OA PDF (paywalled or links unreachable)
149,Glycomic code,"Simone, G. (2014). ""Micro analysis to map the glycome code."" Proteomics 14(9): 994-1000.",https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/10.1002/pmic.201300324,no working OA PDF (paywalled or links unreachable)
149,Glycomic code,"Josenhans, C., Müthing, J., Elling, L., Bartfeld, S., & Schmidt, H. (2020). How bacterial pathogens of the gastrointestinal tract use the mucosal glyco-code to harness mucus and microbiota: New ways to study an ancient bag of tricks. International Journal of Medical Microbiology, 310(2), 151392.",https://doi.org/10.1016/j.ijmm.2020.151392,no working OA PDF (paywalled or links unreachable)
149,Glycomic code,"Buckeridge, M. S. (2023). The Glycomic Code of the Plant Cell Wall - How Structure Leads to Function In A. Geitmann (Ed.), Plant Cell Walls. CRC Press.",https://doi.org/10.1201/9781003178309,no working OA PDF (paywalled or links unreachable)
149,Glycomic code,"Mohammed Shibah, Sami Rashid (2025), Decoding the Glycomic Code: Beyond Genetic Centrality in Chemical Glycobiology Integrated with Bio-Inorganic Chemistry Available at SSRN.",http://dx.doi.org/10.2139/ssrn.6069106,no working OA PDF (paywalled or links unreachable)
150,Glycosylation code,"Becer, C. R. (2012). ""The glycopolymer code: synthesis of glycopolymers and multivalent carbohydrate-lectin interactions."" Macromol Rapid Commun 33(9): 742-752.",https://onlinelibrary.wiley.com/doi/10.1002/marc.201200055,no working OA PDF (paywalled or links unreachable)
150,Glycosylation code,"Ellis, C. R. and W. G. Noid (2014). “Deciphering the glycosylation code.” J Phys Chem B 118(39): 11462-11469.",https://pubs.acs.org/doi/10.1021/jp508535f,no working OA PDF (paywalled or links unreachable)
150,Glycosylation code,"Dai, J., Ma, M., Niu, Q., Eisert, R. J., Wang, X., Das, P., . . . Brown, A. (2024). Mastigoneme structure reveals insights into the O-linked glycosylation code of native hydroxyproline-rich helices. Cell, 187(8), 1907-1921.e1916.",https://doi.org/10.1016/j.cell.2024.03.005,no working OA PDF (paywalled or links unreachable)
150,Glycosylation code,"Yehuda, S., & Padler-Karavani, V. (2024). Cracking the diversity of sweet drugs. Nat Chem Biol, 20(11), 1397-1398.",https://doi.org/10.1038/s41589-024-01755-6,no working OA PDF (paywalled or links unreachable)
151,Growth code,"Erland, L. A. E., C. E. Turi, P. K. Saxena and S. J. Murch (2020). “Metabolomics and hormonomics to crack the code of filbert growth.” Metabolomics 16(5): 62.",https://link.springer.com/article/10.1007/s11306-020-01684-0,no working OA PDF (paywalled or links unreachable)
152,Grb2 code,"Neumann, K., Oellerich, T., Urlaub, H., & Wienands, J. (2009). The B-lymphoid Grb2 interaction code. Immunological Reviews, 232(1), 135-149.",https://doi.org/10.1111/j.1600-065X.2009.00845.x,no working OA PDF (paywalled or links unreachable)
153,GRP code,"Gough, N. R. (2011). “Focus issue: Cracking the G protein-coupled receptor code.” Sci Signal 4(185): eg7.",https://www.science.org/doi/10.1126/scisignal.2002388,no working OA PDF (paywalled or links unreachable)
154,Guanidine code,"Guo, S., Gao, Y., Wang, J., Yuan, Q., & Shen, X. (2026). Deciphering the guanidine code: from core metabolism to biosynthesis of its derivatives. Curr Opin Biotechnol, 98, 103453.",https://doi.org/10.1016/j.copbio.2026.103453,no working OA PDF (paywalled or links unreachable)
155,Gut code,"Liu, C. Y. (2020). Beta-7 Gives Tregs a Gut Area Code. Cell Mol Gastroenterol Hepatol, 9(3), 543-544.",https://doi.org/10.1016/j.jcmgh.2019.11.010,no working OA PDF (paywalled or links unreachable)
155,Gut code,"Ye, L. (2026). Cracking the code of gut–brain sensing. Nature Reviews Neuroscience, 27(3), 158-158.",https://doi.org/10.1038/s41583-026-01023-7,no working OA PDF (paywalled or links unreachable)
156,Healing code,"Kumar, A., Kumar, D., Kondaveeti, S. B., Dabburu, K., Awasthi, A., Singh, T. G., . . . Kumar, M. (2025). Unlocking healing codes: Nanocarriers and signalling pathways modulation for wound repair. Materials Today Communications, 49, 114149.",https://doi.org/10.1016/j.mtcomm.2025.114149,no working OA PDF (paywalled or links unreachable)
158,Hepatocyte code,"Willenbring, H. (2011). A simple code for installing hepatocyte function. Cell Stem Cell, 9(2), 89-91.",https://doi.org/10.1016/j.stem.2011.07.009,no working OA PDF (paywalled or links unreachable)
158,Hepatocyte code,"Rombaut, M., Boeckmans, J., Rodrigues, R. M., van Grunsven, L. A., Vanhaecke, T., & De Kock, J. (2021). Direct reprogramming of somatic cells into induced hepatocytes: Cracking the Enigma code. J Hepatol, 75(3), 690-705.",https://doi.org/10.1016/j.jhep.2021.04.048,no working OA PDF (paywalled or links unreachable)
159,Herbivore defense code,"Hedrich, R., & Roelfsema, M. R. G. (2023). Cracking the code of plant herbivore defense. Cell, 186(7), 1300-1302.",https://doi.org/10.1016/j.cell.2023.02.025,no working OA PDF (paywalled or links unreachable)
160,Hidden protein code,"Weatheritt, R. J. and M. M. Babu (2013). “The Hidden Codes That Shape Protein Evolution.” Science 342(6164): 1325-1326.",https://www.science.org/doi/10.1126/science.1248425,no working OA PDF (paywalled or links unreachable)
161,Hippocampal code,"Liberti, W. A., Schmid, T. A., Forli, A., Snyder, M., & Yartsev, M. M. (2022). A stable hippocampal code in freely flying bats. Nature, 604(7904), 98-103.",https://doi.org/10.1038/s41586-022-04560-0,no working OA PDF (paywalled or links unreachable)
161,Hippocampal code,"Liu, C., Todorova, R., Tang, W., Oliva, A., & Fernandez-Ruiz, A. (2023). Associative and predictive hippocampal codes support memory-guided behaviors. Science, 382(6668), eadi8237.",https://doi.org/doi:10.1126/science.adi8237,no working OA PDF (paywalled or links unreachable)
161,Hippocampal code,"Graves, K. N., Letrou, A., Gray, T. E., Quraishi, I. H., & Turk-Browne, N. B. (2023). Hippocampal Codes for Real-World Human Navigation. bioRxiv, 2023.2006.2022.545396.",https://doi.org/10.1101/2023.06.22.545396,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Turner, B. M. (2000). “Histone acetylation and an epigenetic code.” Bioessays 22(9): 836-845.",https://onlinelibrary.wiley.com/doi/10.1002/1521-1878(200009)22:9%3C836::AID-BIES9%3E3.0.CO;2-X,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Jenuwein, T. and C. D. Allis (2001). “Translating the histone code.” Science 293(5532): 1074-1080.",https://www.science.org/doi/10.1126/science.1063127,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Agalioti, T., Chen, G., & Thanos, D. (2002). Deciphering the Transcriptional Histone Acetylation Code for a Human Gene. Cell, 111(3), 381-392.",https://doi.org/10.1016/S0092-8674(02)01077-2,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Dutnall, R. N. (2003). Cracking the Histone Code One, Two, Three Methyls, You're Out! Molecular Cell, 12(1), 3-4.",https://doi.org/10.1016/S1097-2765(03)00282-X,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Cosgrove, M. S. and C. Wolberger (2005). ""How does the histone code work?"" Biochem Cell Biol 83(4): 468-476.",https://cdnsciencepub.com/doi/10.1139/o05-137,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"de la Cruz, X., S. Lois, S. Sánchez-Molina and M. A. Martínez-Balbás (2005). “Do protein motifs read the histone code?” BioEssays 27(2): 164-175.",https://onlinelibrary.wiley.com/doi/10.1002/bies.20176,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Linggi, B. E., Brandt, S. J., Sun, Z.-W., & Hiebert, S. W. (2005). Translating the histone code into leukemia. Journal of Cellular Biochemistry, 96(5), 938-950.",https://doi.org/10.1002/jcb.20604,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Morris, K. V. (2005). ""siRNA-mediated transcriptional gene silencing: the potential mechanism and a possible role in the histone code."" Cell Mol Life Sci 62(24): 3057-3066.",https://link.springer.com/article/10.1007/s00018-005-5182-4,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Yoon, H. G., Y. Choi, P. A. Cole and J. Wong (2005). ""Reading and function of a histone code involved in targeting corepressor complexes for repression."" Mol Cell Biol 25(1): 324-335.",https://journals.asm.org/doi/10.1128/MCB.25.1.324-335.2005,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Iñiguez-Lluhí, J. A. (2006). ""For a healthy histone code, a little SUMO in the tail keeps the acetyl away."" ACS Chem Biol 1(4): 204-206.",https://pubs.acs.org/doi/10.1021/cb600188m,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Comeaux, C. A. and M. T. Duraisingh (2007). ""Unravelling a histone code for malaria virulence."" Mol Microbiol 66(6): 1291-1295.",https://onlinelibrary.wiley.com/doi/10.1111/j.1365-2958.2007.06038.x,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Boussouar, F., S. Rousseaux and S. Khochbin (2008). ""A new insight into male genome reprogramming by histone variants and histone code."" Cell Cycle 7(22): 3499-3502.",https://www.tandfonline.com/doi/abs/10.4161/cc.7.22.6975,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Cerutti, H. and J. A. Casas-Mollano (2009). ""Histone H3 phosphorylation: universal code or lineage specific dialects?"" Epigenetics 4(2): 71-75.",https://www.tandfonline.com/doi/abs/10.4161/epi.4.2.7781,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Fu, Q., X. Yu, C. W. Callaway, R. H. Lane and R. A. McKnight (2009). ""Epigenetics: intrauterine growth retardation (IUGR) modifies the histone code along the rat hepatic IGF-1 gene."" Faseb j 23(8): 2438- 2449.",https://faseb.onlinelibrary.wiley.com/doi/epdf/10.1096/fj.08-124768,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Gopalakrishnan, S., Sullivan, B. A., Trazzi, S., Della Valle, G., & Robertson, K. D. (2009). DNMT3B interacts with constitutive centromere protein CENP-C to modulate DNA methylation and the histone code at centromeric regions. Hum Mol Genet, 18(17), 3178-3193.",https://doi.org/10.1093/hmg/ddp256,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Sanchez Mde, L. and C. Gutierrez (2009). “Novel insights into the plant histone code: lessons from ORC1.” Epigenetics 4(4): 205-208.",https://www.tandfonline.com/doi/abs/10.4161/epi.8932,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Sakabe, K., Z. Wang and G. W. Hart (2010). ""Beta-N-acetylglucosamine (O-GlcNAc) is part of the histone code."" Proc Natl Acad Sci U S A 107(46): 19915-19920.",https://www.pnas.org/doi/10.1073/pnas.1009023107,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Kühn, S. and J.-H. S. Hofmeyr (2014). “Is the “Histone Code” an Organic Code?” Biosemiotics 7(2): 203-222.",https://link.springer.com/article/10.1007/s12304-014-9211-2,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Sidoli, S. and B. A. Garcia (2015). ""Properly reading the histone code by MS-based proteomics."" Proteomics 15(17): 2901-2902.",https://analyticalsciencejournals.onlinelibrary.wiley.com/doi/10.1002/pmic.201500298,no working OA PDF (paywalled or links unreachable)
162,Histone code – A (general),"Lee, D., An, J., Park, Y.-U., Liaw, H., Woodgate, R., Park, J. H., & Myung, K. (2017). SHPRH regulates rRNA transcription by recognizing the histone code in an mTOR-dependent manner. Proceedings of the National Academy of Sciences, 114(17), E3424-E3433.",https://doi.org/10.1073/pnas.1701978114,no working OA PDF (paywalled or links unreachable)
